LineNo,TokenNo,CTS-URN,Sentence-URN,Sentence-Seq,Token-URN,Token-Seq,Head-Token-URN,Surface-Form,Lemma,POS1-PoS,POS2-Person,POS3-Number,POS4-Tense,POS5-Mood,POS6-Voice,POS7-Gender,POS8-Case,POS9-Degree,Head-Token-Lemma,Relation,Who-Said-It,Lsj-URN
48,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:48.5,urn:cite2:fuSyntax:0011004sentences.v1:2386562,17,urn:cite2:fuSyntax:0011004tokens.v1:2386562_11,338,urn:cite2:fuSyntax:0011004tokens.v1:2386562_8,προθυμίας,προθυμία1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,κλῄζω1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n87537
48,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:48.6,urn:cite2:fuSyntax:0011004sentences.v1:2386562,17,urn:cite2:fuSyntax:0011004tokens.v1:2386562_12,339,urn:cite2:fuSyntax:0011004tokens.v1:2386562_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
49,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.1,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_1,340,urn:cite2:fuSyntax:0011004tokens.v1:2386563_6,ἀρχῆς,ἀρχή1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,μιμνήσκω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n15893
49,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.2,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_2,341,urn:cite2:fuSyntax:0011004tokens.v1:2386563_6,δὲ,δέ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,μιμνήσκω1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n23596
49,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.3,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_3,342,urn:cite2:fuSyntax:0011004tokens.v1:2386563_1,τῆς,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀρχή1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n71882
49,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.4,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_4,343,urn:cite2:fuSyntax:0011004tokens.v1:2386563_1,σῆς,σός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀρχή1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n95610
49,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.5,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_5,344,urn:cite2:fuSyntax:0011004tokens.v1:2386563_6,μηδαμῶς,μηδαμός1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,μιμνήσκω1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n67294
49,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:49.6,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_6,345,urn:cite2:fuSyntax:0011004tokens.v1:2386563_0,μεμνώμεθα,μιμνήσκω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:perfect,urn:cite2:fuSyntax:mood.v1:subjunctive,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,-,PRED,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n67868
50,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.1,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_7,346,urn:cite2:fuSyntax:0011004tokens.v1:2386563_11,στάντες,ἵστημι1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,καί1,ADV_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51241
50,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.2,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_8,347,urn:cite2:fuSyntax:0011004tokens.v1:2386563_11,τʼ,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,καί1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n102752
50,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.3,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_9,348,urn:cite2:fuSyntax:0011004tokens.v1:2386563_7,ἐς,εἰς1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,ἵστημι1,AuxP,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n31235
50,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.4,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_10,349,urn:cite2:fuSyntax:0011004tokens.v1:2386563_9,ὀρθὸν,ὀρθός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,εἰς1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75005
50,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.5,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_11,350,urn:cite2:fuSyntax:0011004tokens.v1:2386563_6,καὶ,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,μιμνήσκω1,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51951
50,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.6,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_12,351,urn:cite2:fuSyntax:0011004tokens.v1:2386563_11,πεσόντες,πίπτω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,καί1,ADV_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n83253
50,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.7,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_13,352,urn:cite2:fuSyntax:0011004tokens.v1:2386563_12,ὕστερον,ὕστερος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,πίπτω1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n109757
50,8,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:50.8,urn:cite2:fuSyntax:0011004sentences.v1:2386563,18,urn:cite2:fuSyntax:0011004tokens.v1:2386563_14,353,urn:cite2:fuSyntax:0011004tokens.v1:2386563_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
51,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.1,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_1,354,urn:cite2:fuSyntax:0011004tokens.v1:2386564_4,ἀλλʼ,ἀλλά1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,ἀνορθόω1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n4357
51,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.2,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_2,355,urn:cite2:fuSyntax:0011004tokens.v1:2386564_4,ἀσφαλείᾳ,ἀσφάλεια1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,ἀνορθόω1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n16862
51,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.3,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_3,356,urn:cite2:fuSyntax:0011004tokens.v1:2386564_5,τήνδʼ,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,πόλις1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n72010
51,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.4,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_4,357,urn:cite2:fuSyntax:0011004tokens.v1:2386564_0,ἀνόρθωσον,ἀνορθόω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:imperative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n9281
51,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.5,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_5,358,urn:cite2:fuSyntax:0011004tokens.v1:2386564_4,πόλιν,πόλις1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,ἀνορθόω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n84494
51,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:51.6,urn:cite2:fuSyntax:0011004sentences.v1:2386564,19,urn:cite2:fuSyntax:0011004tokens.v1:2386564_6,359,urn:cite2:fuSyntax:0011004tokens.v1:2386564_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
52,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.1,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_1,360,urn:cite2:fuSyntax:0011004tokens.v1:2386565_8,ὄρνιθι,ὄρνις1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,παρέχω1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n75263
52,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.2,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_2,361,urn:cite2:fuSyntax:0011004tokens.v1:2386565_11,γὰρ,γάρ1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,καί1,AuxY,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n21618
52,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.3,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_3,362,urn:cite2:fuSyntax:0011004tokens.v1:2386565_7,καὶ,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,τύχη1,AuxZ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51951
52,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.4,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_4,363,urn:cite2:fuSyntax:0011004tokens.v1:2386565_7,τὴν,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,τύχη1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n71882
52,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.5,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_5,364,urn:cite2:fuSyntax:0011004tokens.v1:2386565_7,τότʼ,τότε1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,τύχη1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n104429
52,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.6,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_6,365,urn:cite2:fuSyntax:0011004tokens.v1:2386565_1,αἰσίῳ,αἴσιος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,ὄρνις1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n2682
52,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:52.7,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_7,366,urn:cite2:fuSyntax:0011004tokens.v1:2386565_8,τύχην,τύχη1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,παρέχω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n106094
53,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.1,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_8,367,urn:cite2:fuSyntax:0011004tokens.v1:2386565_11,παρέσχες,παρέχω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,καί1,PRED_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n79526
53,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.2,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_9,368,urn:cite2:fuSyntax:0011004tokens.v1:2386565_8,ἡμῖν,ἐγώ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,παρέχω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n30657
53,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.3,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_10,369,urn:cite2:fuSyntax:0011004tokens.v1:2386565_11,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,καί1,AuxX,Ἱερεύς,null
53,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.4,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_11,370,urn:cite2:fuSyntax:0011004tokens.v1:2386565_0,καὶ,καί1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,-,COORD,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51951
53,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.5,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_12,371,urn:cite2:fuSyntax:0011004tokens.v1:2386565_14,τανῦν,τανῦν1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,γίγνομαι1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n102339
53,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.6,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_13,372,urn:cite2:fuSyntax:0011004tokens.v1:2386565_14,ἴσος,ἴσος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,γίγνομαι1,PNOM,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n51148
53,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.7,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_14,373,urn:cite2:fuSyntax:0011004tokens.v1:2386565_11,γενοῦ,γίγνομαι1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:imperative,null,null,null,null,καί1,PRED_CO,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n22209
53,8,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:53.8,urn:cite2:fuSyntax:0011004sentences.v1:2386565,20,urn:cite2:fuSyntax:0011004tokens.v1:2386565_15,374,urn:cite2:fuSyntax:0011004tokens.v1:2386565_0,.,period1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Ἱερεύς,null
54,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.1,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_1,375,urn:cite2:fuSyntax:0011004tokens.v1:2386566_0,ὡς,ὡς1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,-,AuxC_ExD0_ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n116401
54,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.2,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_2,376,urn:cite2:fuSyntax:0011004tokens.v1:2386566_1,εἴπερ,εἴπερ1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,ὡς1,AuxC_ExD0_ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n31159
54,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.3,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_3,377,urn:cite2:fuSyntax:0011004tokens.v1:2386566_2,ἄρξεις,ἄρχω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:future,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,εἴπερ1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n16051
54,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.4,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_4,378,urn:cite2:fuSyntax:0011004tokens.v1:2386566_5,τῆσδε,ὅδε1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,γῆ1,ATR,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n72010
54,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.5,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_5,379,urn:cite2:fuSyntax:0011004tokens.v1:2386566_3,γῆς,γῆ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἄρχω1,OBJ,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n22100
54,6,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.6,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_6,380,urn:cite2:fuSyntax:0011004tokens.v1:2386566_7,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,ὥσπερ1,AuxX,Ἱερεύς,null
54,7,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.7,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_7,381,urn:cite2:fuSyntax:0011004tokens.v1:2386566_15,ὥσπερ,ὥσπερ1,urn:cite2:fuSyntax:pos.v1:adverb,null,null,null,null,null,null,null,null,κρατέω1,AuxC,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n116416
54,8,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.8,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_8,382,urn:cite2:fuSyntax:0011004tokens.v1:2386566_7,κρατεῖς,κρατέω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,ὥσπερ1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n59708
54,9,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:54.9,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_9,383,urn:cite2:fuSyntax:0011004tokens.v1:2386566_7,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,ὥσπερ1,AuxX,Ἱερεύς,null
55,1,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:55.1,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_10,384,urn:cite2:fuSyntax:0011004tokens.v1:2386566_15,ξὺν,σύν1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,κρατέω1,AuxP,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n99002
55,2,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:55.2,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_11,385,urn:cite2:fuSyntax:0011004tokens.v1:2386566_10,ἀνδράσιν,ἀνήρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,σύν1,ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n8665
55,3,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:55.3,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_12,386,urn:cite2:fuSyntax:0011004tokens.v1:2386566_1,κάλλιον,καλός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:nominative,urn:cite2:fuSyntax:degree.v1:comparative,ὡς1,PNOM_ExD0_ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n52839
55,4,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:55.4,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_13,387,urn:cite2:fuSyntax:0011004tokens.v1:2386566_12,ἢ,ἤ1,urn:cite2:fuSyntax:pos.v1:conjunction,null,null,null,null,null,null,null,null,καλός1,AuxC,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n46568
55,5,urn:cts:greekLit:tlg0011.tlg004.fu.tokens:55.5,urn:cite2:fuSyntax:0011004sentences.v1:2386566,21,urn:cite2:fuSyntax:0011004tokens.v1:2386566_14,388,urn:cite2:fuSyntax:0011004tokens.v1:2386566_13,κενῆς,κενός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἤ1,OBJ_ExD0_ADV,Ἱερεύς,urn:cite2:hmt:lsj.chicago_md:n56586
