LineNo,TokenNo,CTS-URN,Sentence-URN,Sentence-Seq,Token-URN,Token-Seq,Head-Token-URN,Surface-Form,Lemma,POS1-PoS,POS2-Person,POS3-Number,POS4-Tense,POS5-Mood,POS6-Voice,POS7-Gender,POS8-Case,POS9-Degree,Head-Token-Lemma,Relation,Who-Said-It
197,7,urn:cts:greekLit:tlg0011.tlg004.fu04:197.7,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_7,1355,urn:cite2:fuSyntax:0011004tokens.v1:2386640_3,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,εἰ1,AuxX,Χορός
198,1,urn:cts:greekLit:tlg0011.tlg004.fu04:198.1,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_8,1356,urn:cite2:fuSyntax:0011004tokens.v1:2386640_11,τοῦτʼ,οὗτος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:nominative,null,ἔρχομαι1,SBJ,Χορός
198,2,urn:cts:greekLit:tlg0011.tlg004.fu04:198.2,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_9,1357,urn:cite2:fuSyntax:0011004tokens.v1:2386640_11,ἐπʼ,ἐπί1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,ἔρχομαι1,AuxP,Χορός
198,3,urn:cts:greekLit:tlg0011.tlg004.fu04:198.3,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_10,1358,urn:cite2:fuSyntax:0011004tokens.v1:2386640_9,ἦμαρ,ἦμαρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ἐπί1,OBJ,Χορός
198,4,urn:cts:greekLit:tlg0011.tlg004.fu04:198.4,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_11,1359,urn:cite2:fuSyntax:0011004tokens.v1:2386640_0,ἔρχεται,ἔρχομαι1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:medio_passive,null,null,null,-,PRED,Χορός
198,5,urn:cts:greekLit:tlg0011.tlg004.fu04:198.5,urn:cite2:fuSyntax:0011004sentences.v1:2386640,95,urn:cite2:fuSyntax:0011004tokens.v1:2386640_12,1360,urn:cite2:fuSyntax:0011004tokens.v1:2386640_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Χορός
199,1,urn:cts:greekLit:tlg0011.tlg004.fu04:199.1,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_1,1361,urn:cite2:fuSyntax:0011004tokens.v1:2386641_16,τόν,ὁ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,φθίω1,OBJ,Χορός
199,2,urn:cts:greekLit:tlg0011.tlg004.fu04:199.2,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_2,1362,urn:cite2:fuSyntax:0011004tokens.v1:2386641_9,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,comma1,AuxX,Χορός
199,3,urn:cts:greekLit:tlg0011.tlg004.fu04:199.3,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_3,1363,urn:cite2:fuSyntax:0011004tokens.v1:2386641_8,ὦ,ὦ1,urn:cite2:fuSyntax:pos.v1:exclamation,null,null,null,null,null,null,null,null,νέμω1,AuxZ,Χορός
199,4,urn:cts:greekLit:tlg0011.tlg004.fu04:199.4,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_4,1364,urn:cite2:fuSyntax:0011004tokens.v1:2386641_6,τᾶν,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀστραπή1,ATR,Χορός
199,5,urn:cts:greekLit:tlg0011.tlg004.fu04:199.5,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_5,1365,urn:cite2:fuSyntax:0011004tokens.v1:2386641_6,πυρφόρων,πύρφορος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀστραπή1,ATR,Χορός
200,1,urn:cts:greekLit:tlg0011.tlg004.fu04:200.1,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_6,1366,urn:cite2:fuSyntax:0011004tokens.v1:2386641_7,ἀστραπᾶν,ἀστραπή1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,κράτος1,ATR,Χορός
200,2,urn:cts:greekLit:tlg0011.tlg004.fu04:200.2,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_7,1367,urn:cite2:fuSyntax:0011004tokens.v1:2386641_8,κράτη,κράτος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,νέμω1,OBJ,Χορός
200,3,urn:cts:greekLit:tlg0011.tlg004.fu04:200.3,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_8,1368,urn:cite2:fuSyntax:0011004tokens.v1:2386641_9,νέμων,νέμω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:active,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:nominative,null,comma1,ExD_AP,Χορός
200,4,urn:cts:greekLit:tlg0011.tlg004.fu04:200.4,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_9,1369,urn:cite2:fuSyntax:0011004tokens.v1:2386641_16,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,φθίω1,APOS,Χορός
201,1,urn:cts:greekLit:tlg0011.tlg004.fu04:201.1,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_10,1370,urn:cite2:fuSyntax:0011004tokens.v1:2386641_11,ὦ,ὦ1,urn:cite2:fuSyntax:pos.v1:exclamation,null,null,null,null,null,null,null,null,Ζεύς1,AuxZ,Χορός
201,2,urn:cts:greekLit:tlg0011.tlg004.fu04:201.2,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_11,1371,urn:cite2:fuSyntax:0011004tokens.v1:2386641_9,Ζεῦ,Ζεύς1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,comma1,ExD_AP,Χορός
201,3,urn:cts:greekLit:tlg0011.tlg004.fu04:201.3,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_12,1372,urn:cite2:fuSyntax:0011004tokens.v1:2386641_11,πάτερ,πάτηρ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,Ζεύς1,ATR,Χορός
201,4,urn:cts:greekLit:tlg0011.tlg004.fu04:201.4,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_13,1373,urn:cite2:fuSyntax:0011004tokens.v1:2386641_11,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,Ζεύς1,AuxX,Χορός
201,5,urn:cts:greekLit:tlg0011.tlg004.fu04:201.5,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_14,1374,urn:cite2:fuSyntax:0011004tokens.v1:2386641_16,ὑπὸ,ὑπό1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,φθίω1,AuxP,Χορός
201,6,urn:cts:greekLit:tlg0011.tlg004.fu04:201.6,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_15,1375,urn:cite2:fuSyntax:0011004tokens.v1:2386641_17,σῷ,σός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,κεραυνός1,ATR,Χορός
201,7,urn:cts:greekLit:tlg0011.tlg004.fu04:201.7,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_16,1376,urn:cite2:fuSyntax:0011004tokens.v1:2386641_0,φθίσον,φθίω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:second_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:imperative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Χορός
201,8,urn:cts:greekLit:tlg0011.tlg004.fu04:201.8,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_17,1377,urn:cite2:fuSyntax:0011004tokens.v1:2386641_14,κεραυνῷ,κεραυνός1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:dative,null,ὑπό1,ADV,Χορός
201,9,urn:cts:greekLit:tlg0011.tlg004.fu04:201.9,urn:cite2:fuSyntax:0011004sentences.v1:2386641,96,urn:cite2:fuSyntax:0011004tokens.v1:2386641_18,1378,urn:cite2:fuSyntax:0011004tokens.v1:2386641_0,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,UNDEFINED,Χορός
202,1,urn:cts:greekLit:tlg0011.tlg004.fu04:202.1,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_1,1379,urn:cite2:fuSyntax:0011004tokens.v1:2386642_2,Λύκειʼ,λύκειος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,ἄναξ1,ATR,Χορός
202,2,urn:cts:greekLit:tlg0011.tlg004.fu04:202.2,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_2,1380,urn:cite2:fuSyntax:0011004tokens.v1:2386642_11,ἄναξ,ἄναξ1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:vocative,null,ἐθέλω1,ExD,Χορός
202,3,urn:cts:greekLit:tlg0011.tlg004.fu04:202.3,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_3,1381,urn:cite2:fuSyntax:0011004tokens.v1:2386642_2,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,ἄναξ1,AuxX,Χορός
202,4,urn:cts:greekLit:tlg0011.tlg004.fu04:202.4,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_4,1382,urn:cite2:fuSyntax:0011004tokens.v1:2386642_10,τά,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,βέλος1,ATR,Χορός
202,5,urn:cts:greekLit:tlg0011.tlg004.fu04:202.5,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_5,1383,urn:cite2:fuSyntax:0011004tokens.v1:2386642_18,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,τε1,AuxY,Χορός
202,6,urn:cts:greekLit:tlg0011.tlg004.fu04:202.6,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_6,1384,urn:cite2:fuSyntax:0011004tokens.v1:2386642_10,σὰ,σός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,βέλος1,ATR,Χορός
202,7,urn:cts:greekLit:tlg0011.tlg004.fu04:202.7,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_7,1385,urn:cite2:fuSyntax:0011004tokens.v1:2386642_9,χρυσοστρόφων,χρυσόστροφος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀγκύλη1,ATR,Χορός
202,8,urn:cts:greekLit:tlg0011.tlg004.fu04:202.8,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_8,1386,urn:cite2:fuSyntax:0011004tokens.v1:2386642_14,ἀπʼ,ἀπό1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,ἐνδατέομαι1,AuxP,Χορός
202,9,urn:cts:greekLit:tlg0011.tlg004.fu04:202.9,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_9,1387,urn:cite2:fuSyntax:0011004tokens.v1:2386642_8,ἀγκυλᾶν,ἀγκύλη1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,ἀπό1,ADV,Χορός
203,1,urn:cts:greekLit:tlg0011.tlg004.fu04:203.1,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_10,1388,urn:cite2:fuSyntax:0011004tokens.v1:2386642_18,βέλεα,βέλος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,τε1,SBJ_CO,Χορός
203,2,urn:cts:greekLit:tlg0011.tlg004.fu04:203.2,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_11,1389,urn:cite2:fuSyntax:0011004tokens.v1:2386642_0,θέλοιμʼ,ἐθέλω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:optative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,-,PRED,Χορός
203,3,urn:cts:greekLit:tlg0011.tlg004.fu04:203.3,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_12,1390,urn:cite2:fuSyntax:0011004tokens.v1:2386642_11,ἂν,ἄν1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἐθέλω1,AuxY,Χορός
203,4,urn:cts:greekLit:tlg0011.tlg004.fu04:203.4,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_13,1391,urn:cite2:fuSyntax:0011004tokens.v1:2386642_10,ἀδάματʼ,ἀδάματος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,βέλος1,ATV,Χορός
203,5,urn:cts:greekLit:tlg0011.tlg004.fu04:203.5,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_14,1392,urn:cite2:fuSyntax:0011004tokens.v1:2386642_11,ἐνδατεῖσθαι,ἐνδατέομαι1,urn:cite2:fuSyntax:pos.v1:verb,null,null,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:infinitive,null,null,null,null,ἐθέλω1,OBJ,Χορός
205,1,urn:cts:greekLit:tlg0011.tlg004.fu04:205.1,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_15,1393,urn:cite2:fuSyntax:0011004tokens.v1:2386642_16,ἀρωγὰ,ἀρωγός1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,προστάσσω1,AtvV,Χορός
205,2,urn:cts:greekLit:tlg0011.tlg004.fu04:205.2,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_16,1394,urn:cite2:fuSyntax:0011004tokens.v1:2386642_10,προσταχθέντα,προστάσσω1,urn:cite2:fuSyntax:pos.v1:participle,null,urn:cite2:fuSyntax:number.v1:plural,urn:cite2:fuSyntax:tense.v1:aorist,urn:cite2:fuSyntax:mood.v1:participial,urn:cite2:fuSyntax:voice.v1:passive,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,βέλος1,ATR,Χορός
205,3,urn:cts:greekLit:tlg0011.tlg004.fu04:205.3,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_17,1395,urn:cite2:fuSyntax:0011004tokens.v1:2386642_21,τάς,ὁ1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,αἴγλη1,ATR,Χορός
205,4,urn:cts:greekLit:tlg0011.tlg004.fu04:205.4,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_18,1396,urn:cite2:fuSyntax:0011004tokens.v1:2386642_14,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,ἐνδατέομαι1,COORD,Χορός
205,5,urn:cts:greekLit:tlg0011.tlg004.fu04:205.5,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_19,1397,urn:cite2:fuSyntax:0011004tokens.v1:2386642_20,πυρφόρους,πυρφόρος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,Ἄρτεμις1,ATR,Χορός
206,1,urn:cts:greekLit:tlg0011.tlg004.fu04:206.1,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_20,1398,urn:cite2:fuSyntax:0011004tokens.v1:2386642_21,Ἀρτέμιδος,Ἄρτεμις1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:genitive,null,αἴγλη1,ATR,Χορός
206,2,urn:cts:greekLit:tlg0011.tlg004.fu04:206.2,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_21,1399,urn:cite2:fuSyntax:0011004tokens.v1:2386642_18,αἴγλας,αἴγλη1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:accusative,null,τε1,SBJ_CO,Χορός
206,3,urn:cts:greekLit:tlg0011.tlg004.fu04:206.3,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_22,1400,urn:cite2:fuSyntax:0011004tokens.v1:2386642_27,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,διαίσσω1,AuxX,Χορός
206,4,urn:cts:greekLit:tlg0011.tlg004.fu04:206.4,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_23,1401,urn:cite2:fuSyntax:0011004tokens.v1:2386642_27,ξὺν,σύν1,urn:cite2:fuSyntax:pos.v1:preposition,null,null,null,null,null,null,null,null,διαίσσω1,AuxP,Χορός
206,5,urn:cts:greekLit:tlg0011.tlg004.fu04:206.5,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_24,1402,urn:cite2:fuSyntax:0011004tokens.v1:2386642_23,αἷς,ὅς1,urn:cite2:fuSyntax:pos.v1:pronoun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:feminine,urn:cite2:fuSyntax:case.v1:dative,null,σύν1,ADV,Χορός
206,6,urn:cts:greekLit:tlg0011.tlg004.fu04:206.6,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_25,1403,urn:cite2:fuSyntax:0011004tokens.v1:2386642_26,Λύκιʼ,Λύκιος1,urn:cite2:fuSyntax:pos.v1:adjective,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,ὄρος1,ATR,Χορός
206,7,urn:cts:greekLit:tlg0011.tlg004.fu04:206.7,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_26,1404,urn:cite2:fuSyntax:0011004tokens.v1:2386642_27,ὄρεα,ὄρος1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:plural,null,null,null,urn:cite2:fuSyntax:gender.v1:neuter,urn:cite2:fuSyntax:case.v1:accusative,null,διαίσσω1,OBJ,Χορός
206,8,urn:cts:greekLit:tlg0011.tlg004.fu04:206.8,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_27,1405,urn:cite2:fuSyntax:0011004tokens.v1:2386642_21,διᾴσσει,διαίσσω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:third_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,αἴγλη1,ATR,Χορός
206,9,urn:cts:greekLit:tlg0011.tlg004.fu04:206.9,urn:cite2:fuSyntax:0011004sentences.v1:2386642,97,urn:cite2:fuSyntax:0011004tokens.v1:2386642_28,1406,urn:cite2:fuSyntax:0011004tokens.v1:2386642_0,:,punc1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,-,AuxK,Χορός
207,1,urn:cts:greekLit:tlg0011.tlg004.fu04:207.1,urn:cite2:fuSyntax:0011004sentences.v1:2386643,98,urn:cite2:fuSyntax:0011004tokens.v1:2386643_1,1407,urn:cite2:fuSyntax:0011004tokens.v1:2386643_2,τὸν,ὁ1,urn:cite2:fuSyntax:pos.v1:article,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,χρυσομίτρης1,ATR,Χορός
207,2,urn:cts:greekLit:tlg0011.tlg004.fu04:207.2,urn:cite2:fuSyntax:0011004sentences.v1:2386643,98,urn:cite2:fuSyntax:0011004tokens.v1:2386643_2,1408,urn:cite2:fuSyntax:0011004tokens.v1:2386643_13,χρυσομίτραν,χρυσομίτρης1,urn:cite2:fuSyntax:pos.v1:noun,null,urn:cite2:fuSyntax:number.v1:singular,null,null,null,urn:cite2:fuSyntax:gender.v1:masculine,urn:cite2:fuSyntax:case.v1:accusative,null,comma1,OBJ_AP,Χορός
207,3,urn:cts:greekLit:tlg0011.tlg004.fu04:207.3,urn:cite2:fuSyntax:0011004sentences.v1:2386643,98,urn:cite2:fuSyntax:0011004tokens.v1:2386643_3,1409,urn:cite2:fuSyntax:0011004tokens.v1:2386643_0,τε,τε1,urn:cite2:fuSyntax:pos.v1:particle,null,null,null,null,null,null,null,null,-,COORD,Χορός
207,4,urn:cts:greekLit:tlg0011.tlg004.fu04:207.4,urn:cite2:fuSyntax:0011004sentences.v1:2386643,98,urn:cite2:fuSyntax:0011004tokens.v1:2386643_4,1410,urn:cite2:fuSyntax:0011004tokens.v1:2386643_3,κικλήσκω,κικλήσκω1,urn:cite2:fuSyntax:pos.v1:verb,urn:cite2:fuSyntax:person.v1:first_person,urn:cite2:fuSyntax:number.v1:singular,urn:cite2:fuSyntax:tense.v1:present,urn:cite2:fuSyntax:mood.v1:indicative,urn:cite2:fuSyntax:voice.v1:active,null,null,null,τε1,PRED_CO,Χορός
207,5,urn:cts:greekLit:tlg0011.tlg004.fu04:207.5,urn:cite2:fuSyntax:0011004sentences.v1:2386643,98,urn:cite2:fuSyntax:0011004tokens.v1:2386643_5,1411,urn:cite2:fuSyntax:0011004tokens.v1:2386643_13,",",comma1,urn:cite2:fuSyntax:pos.v1:punctuation,null,null,null,null,null,null,null,null,comma1,AuxX,Χορός
